Query 3 - Hourly Error Analysis
Generated at: 2026-05-16 19:31:37 IST
Hadoop run_id: 29
Pig run_id: 30
Hive run_id (successful): NONE
Hive last attempted run_id: 36
Hive note: current Hive environment did not produce result rows in q tables yet.

===== Hadoop-MapReduce =====
batch_id	log_date	log_hour	error_request_count	total_request_count	error_rate	distinct_error_hosts
199527	1995-07-07	1	36	5276	0.006823351023502654	6
199527	1995-07-07	2	30	4378	0.006852444038373686	9
199527	1995-07-07	3	24	3180	0.007547169811320755	5
199527	1995-07-07	4	30	2722	0.011021307861866276	7
199527	1995-07-07	5	12	1918	0.006256517205422315	4
199527	1995-07-07	6	16	2336	0.00684931506849315	6
199527	1995-07-07	7	20	4640	0.004310344827586207	8
199527	1995-07-07	8	64	9682	0.006610204503201818	20
199527	1995-07-07	9	50	10812	0.004624491305956345	17
199527	1995-07-07	10	60	11876	0.005052206130010104	20
199527	1995-07-07	11	58	13070	0.004437643458301454	18
199527	1995-07-07	12	48	13568	0.003537735849056604	17
199527	1995-07-07	13	78	11924	0.006541429050654143	22
199527	1995-07-07	14	48	9410	0.005100956429330499	19
199527	1995-07-07	15	74	11504	0.006432545201668985	15
199527	1995-07-07	16	84	10898	0.007707836300238576	22
199527	1995-07-07	17	64	9996	0.006402561024409764	18
199527	1995-07-07	18	68	6664	0.01020408163265306	17
199527	1995-07-07	19	54	5100	0.010588235294117647	13
199527	1995-07-07	20	30	5360	0.005597014925373134	13
199527	1995-07-07	21	48	4900	0.009795918367346938	14
199527	1995-07-07	22	64	4924	0.012997562956945572	13
199527	1995-07-07	23	48	4894	0.009807928075194115	14
199527	1995-07-08	0	46	4772	0.009639564124056999	13
199527	1995-07-08	1	24	3414	0.007029876977152899	8
199527	1995-07-08	2	44	2558	0.017200938232994525	10
199527	1995-07-08	3	8	1754	0.004561003420752566	3
199527	1995-07-08	4	4	1296	0.0030864197530864196	2
199527	1995-07-08	5	10	1730	0.005780346820809248	5
199527	1995-07-08	6	2	1588	0.0012594458438287153	1
199527	1995-07-08	7	4	1788	0.0022371364653243847	2
199527	1995-07-08	8	4	2020	0.0019801980198019802	2
199527	1995-07-08	9	20	2552	0.007836990595611285	6
199527	1995-07-08	10	22	3736	0.005888650963597431	5
199527	1995-07-08	11	32	3116	0.010269576379974325	6
199527	1995-07-08	12	38	3428	0.011085180863477246	9
199527	1995-07-08	13	16	3828	0.0041797283176593526	7
199527	1995-07-08	14	50	4774	0.010473397570171765	13
199527	1995-07-08	15	32	3970	0.008060453400503778	9
199527	1995-07-08	16	50	4692	0.010656436487638534	8
199527	1995-07-08	17	38	4650	0.008172043010752689	9
199527	1995-07-08	18	40	3578	0.011179429849077696	7
199527	1995-07-08	19	24	3566	0.006730229949523275	5
199527	1995-07-08	20	18	3338	0.005392450569203115	4
199527	1995-07-08	21	34	3750	0.009066666666666667	8
199527	1995-07-08	22	26	3802	0.006838506049447659	9
199527	1995-07-08	23	12	4022	0.0029835902536051715	5
199527	1995-07-09	0	22	3186	0.006905210295040804	10
199527	1995-07-09	1	18	3030	0.005940594059405941	5
199527	1995-07-09	2	50	2468	0.02025931928687196	7
199527	1995-07-09	3	14	2014	0.006951340615690168	6
199527	1995-07-09	4	32	1540	0.02077922077922078	10
199527	1995-07-09	5	0	794	0	0
199527	1995-07-09	6	14	884	0.01583710407239819	2
199527	1995-07-09	7	6	968	0.006198347107438017	2
199527	1995-07-09	8	0	1416	0	0
199527	1995-07-09	9	20	2134	0.00937207122774133	4
199527	1995-07-09	10	36	2544	0.014150943396226415	6
199527	1995-07-09	11	38	3872	0.00981404958677686	8
199527	1995-07-09	12	22	3676	0.005984766050054407	7
199527	1995-07-09	13	26	3268	0.00795593635250918	8
199527	1995-07-09	14	26	4082	0.006369426751592357	6
199527	1995-07-09	15	38	3518	0.010801591813530414	8
199527	1995-07-09	16	36	4450	0.008089887640449439	11
199527	1995-07-09	17	30	3676	0.008161044613710556	11
199527	1995-07-09	18	38	3460	0.010982658959537572	9
199527	1995-07-09	19	52	3362	0.015466983938132063	16
199527	1995-07-09	20	68	4618	0.014724989172802079	19
199527	1995-07-09	21	52	4322	0.012031466913465988	9
199527	1995-07-09	22	42	3704	0.011339092872570195	9
199527	1995-07-09	23	16	3536	0.004524886877828055	7
199528	1995-07-10	0	12	3682	0.0032590983161325366	3
199528	1995-07-10	1	14	3044	0.0045992115637319315	3
199528	1995-07-10	2	16	2596	0.0061633281972265025	7
199528	1995-07-10	3	2	1812	0.0011037527593818985	1
199528	1995-07-10	4	2	1570	0.0012738853503184713	1
199528	1995-07-10	5	10	1546	0.00646830530401035	4
199528	1995-07-10	6	8	2446	0.003270645952575634	4
199528	1995-07-10	7	10	3066	0.0032615786040443573	3
199528	1995-07-10	8	32	5816	0.005502063273727648	8
199528	1995-07-10	9	38	7604	0.004997369805365597	10
199528	1995-07-10	10	22	8438	0.0026072529035316427	8
199528	1995-07-10	11	66	9824	0.006718241042345277	13
199528	1995-07-10	12	56	10066	0.005563282336578581	15
199528	1995-07-10	13	30	8928	0.003360215053763441	11
199528	1995-07-10	14	62	10204	0.006076048608388867	18
199528	1995-07-10	15	82	10628	0.0077154685735792245	16
199528	1995-07-10	16	48	10276	0.004671078240560529	14
199528	1995-07-10	17	46	9082	0.005064963664391103	15
199528	1995-07-10	18	38	6928	0.005484988452655889	10
199528	1995-07-10	19	30	6452	0.0046497210167389955	9
199528	1995-07-10	20	32	5612	0.005702066999287242	12
199528	1995-07-10	21	44	5456	0.008064516129032258	17
199528	1995-07-10	22	40	5640	0.0070921985815602835	8
199528	1995-07-10	23	54	4990	0.010821643286573146	11
199528	1995-07-11	0	42	3936	0.010670731707317074	12
199528	1995-07-11	1	72	3072	0.0234375	8
199528	1995-07-11	2	24	2470	0.009716599190283401	3
199528	1995-07-11	3	16	2572	0.006220839813374806	6
199528	1995-07-11	4	18	2214	0.008130081300813009	6
199528	1995-07-11	5	6	2226	0.0026954177897574125	2
199528	1995-07-11	6	16	2580	0.006201550387596899	6
199528	1995-07-11	7	34	5138	0.006617360840794083	9
199528	1995-07-11	8	58	7214	0.008039922373163293	14
199528	1995-07-11	9	36	7162	0.00502652890254119	8
199528	1995-07-11	10	30	8934	0.0033579583613163196	5
199528	1995-07-11	11	38	9468	0.004013519222644698	14
199528	1995-07-11	12	30	11006	0.002725785934944576	6
199528	1995-07-11	13	42	10648	0.0039444027047332835	11
199528	1995-07-11	14	128	12122	0.0105593136446131	16
199528	1995-07-11	15	76	11212	0.0067784516589368534	16
199528	1995-07-11	16	30	11092	0.002704652001442481	12
199528	1995-07-11	17	60	8960	0.006696428571428571	16
199528	1995-07-11	18	32	7818	0.004093118444614991	10
199528	1995-07-11	19	50	7214	0.006930967563071805	13
199528	1995-07-11	20	34	6536	0.005201958384332925	12
199528	1995-07-11	21	22	5568	0.003951149425287357	8
199528	1995-07-11	22	36	5714	0.006300315015750788	11
199528	1995-07-11	23	10	5756	0.0017373175816539264	4
199528	1995-07-12	0	12	4636	0.0025884383088869713	4
199528	1995-07-12	1	18	3916	0.004596527068437181	7
199528	1995-07-12	2	16	4066	0.003935071323167732	4
199528	1995-07-12	3	2	2916	0.0006858710562414266	1
199528	1995-07-12	4	2	2956	0.0006765899864682003	1
199528	1995-07-12	5	8	2874	0.0027835768963117608	3
199528	1995-07-12	6	8	3662	0.002184598580010923	4
199528	1995-07-12	7	24	4824	0.004975124378109453	7
199528	1995-07-12	8	16	7832	0.0020429009193054137	6
199528	1995-07-12	9	18	9548	0.0018852115626309175	8
199528	1995-07-12	10	164	10478	0.015651841954571484	13
199528	1995-07-12	11	56	12040	0.004651162790697674	18
199528	1995-07-12	12	80	11938	0.006701289998324677	20
199528	1995-07-12	13	56	12898	0.004341758412156923	19
199528	1995-07-12	14	40	12584	0.003178639542275906	12
199528	1995-07-12	15	60	11062	0.005423973964924968	20
199528	1995-07-12	16	52	9944	0.005229283990345938	14
199528	1995-07-12	17	60	9364	0.006407518154634771	14
199528	1995-07-12	18	48	8684	0.0055274067250115156	15
199528	1995-07-12	19	36	7106	0.0050661412890515055	11
199528	1995-07-12	20	30	8278	0.00362406378352259	8
199528	1995-07-12	21	56	7420	0.007547169811320755	12
199528	1995-07-12	22	42	8026	0.00523299277348617	13
199528	1995-07-12	23	24	7406	0.0032406157169862274	8
199528	1995-07-13	0	40	6640	0.006024096385542169	12
199528	1995-07-13	1	40	6616	0.006045949214026602	9
199528	1995-07-13	2	8	5868	0.0013633265167007499	3
199528	1995-07-13	3	26	4968	0.005233494363929146	6
199528	1995-07-13	4	10	4316	0.0023169601482854493	5
199528	1995-07-13	5	30	5334	0.00562429696287964	7
199528	1995-07-13	6	22	7296	0.0030153508771929823	7
199528	1995-07-13	7	22	12044	0.0018266356692128861	8
199528	1995-07-13	8	60	23080	0.0025996533795493936	19
199528	1995-07-13	9	62	29822	0.002079002079002079	19
199528	1995-07-13	10	76	20422	0.003721476838703359	25
199528	1995-07-13	11	150	19494	0.007694675284702986	18
199528	1995-07-13	12	38	17058	0.002227693750732794	15
199528	1995-07-13	13	40	14654	0.0027296301351166915	15
199528	1995-07-13	14	76	14956	0.005081572612998127	17
199528	1995-07-13	15	82	14592	0.005619517543859649	17
199528	1995-07-13	16	74	14298	0.005175549027836061	21
199528	1995-07-13	17	20	7170	0.002789400278940028	9
199528	1995-07-13	18	26	9102	0.002856515051637003	6
199528	1995-07-13	19	14	4536	0.0030864197530864196	4
199528	1995-07-13	20	60	4730	0.012684989429175475	11
199528	1995-07-13	21	12	7364	0.0016295491580662683	5
199528	1995-07-13	22	40	6702	0.005968367651447329	8
199528	1995-07-13	23	24	6840	0.0035087719298245615	9
199528	1995-07-14	0	28	6454	0.004338394793926247	8
199528	1995-07-14	1	16	4310	0.0037122969837587007	6
199528	1995-07-14	2	14	3990	0.0035087719298245615	5
199528	1995-07-14	3	10	3932	0.00254323499491353	3
199528	1995-07-14	4	10	2824	0.0035410764872521247	3
199528	1995-07-14	5	20	3804	0.005257623554153523	7
199528	1995-07-14	6	10	3314	0.0030175015087507543	4
199528	1995-07-14	7	18	5982	0.003009027081243731	6
199528	1995-07-14	8	26	7964	0.0032646911099949772	8
199528	1995-07-14	9	72	9724	0.007404360345536816	18
199528	1995-07-14	10	40	10626	0.003764351590438547	14
199528	1995-07-14	11	44	9476	0.004643309413254538	14
199528	1995-07-14	12	40	9670	0.004136504653567736	14
199528	1995-07-14	13	68	11248	0.00604551920341394	17
199528	1995-07-14	14	54	10230	0.005278592375366569	14
199528	1995-07-14	15	72	10636	0.006769462203836028	14
199528	1995-07-14	16	28	10600	0.0026415094339622643	12
199528	1995-07-14	17	96	8314	0.01154678854943469	13
199528	1995-07-14	18	26	6280	0.004140127388535032	9
199528	1995-07-14	19	16	6664	0.0024009603841536613	6
199528	1995-07-14	20	44	5646	0.0077931278781438185	12
199528	1995-07-14	21	36	5418	0.006644518272425249	10
199528	1995-07-14	22	24	6042	0.003972194637537239	9
199528	1995-07-14	23	14	5050	0.002772277227722772	6
199528	1995-07-15	0	50	3832	0.013048016701461378	11
199528	1995-07-15	1	8	3920	0.0020408163265306124	4
199528	1995-07-15	2	24	3050	0.007868852459016393	5
199528	1995-07-15	3	22	2598	0.008468052347959968	5
199528	1995-07-15	4	2	2172	0.0009208103130755065	1
199528	1995-07-15	5	22	1900	0.011578947368421053	3
199528	1995-07-15	6	12	1512	0.007936507936507936	4
199528	1995-07-15	7	20	2088	0.009578544061302681	6
199528	1995-07-15	8	2	2450	0.0008163265306122449	1
199528	1995-07-15	9	4	3108	0.001287001287001287	2
199528	1995-07-15	10	34	4024	0.008449304174950299	5
199528	1995-07-15	11	14	4190	0.003341288782816229	6
199528	1995-07-15	12	22	4552	0.0048330404217926184	7
199528	1995-07-15	13	26	4566	0.0056942619360490585	6
199528	1995-07-15	14	14	5204	0.002690238278247502	5
199528	1995-07-15	15	16	5210	0.003071017274472169	6
199528	1995-07-15	16	20	5284	0.003785011355034065	4
199528	1995-07-15	17	24	5020	0.004780876494023904	9
199528	1995-07-15	18	26	4246	0.006123410268487989	7
199528	1995-07-15	19	38	4614	0.0082358040745557	8
199528	1995-07-15	20	16	4190	0.0038186157517899762	4
199528	1995-07-15	21	38	4048	0.009387351778656126	7
199528	1995-07-15	22	32	4588	0.006974716652136007	11
199528	1995-07-15	23	20	4686	0.004268032437046522	7
199528	1995-07-16	0	6	4136	0.0014506769825918763	2
199528	1995-07-16	1	10	4166	0.002400384061449832	4
199528	1995-07-16	2	4	2570	0.0015564202334630351	2
199528	1995-07-16	3	16	1688	0.009478672985781991	5
199528	1995-07-16	4	2	1516	0.0013192612137203166	1
199528	1995-07-16	5	2	1122	0.0017825311942959	1
199528	1995-07-16	6	10	1752	0.005707762557077625	5
199528	1995-07-16	7	10	1484	0.006738544474393531	4
199528	1995-07-16	8	12	2020	0.005940594059405941	4
199528	1995-07-16	9	12	2792	0.004297994269340974	4
199528	1995-07-16	10	14	3292	0.00425273390036452	6
199528	1995-07-16	11	26	3928	0.006619144602851324	5
199528	1995-07-16	12	22	4566	0.004818221638195357	4
199528	1995-07-16	13	48	5276	0.009097801364670205	13
199528	1995-07-16	14	8	6012	0.0013306719893546241	4
199528	1995-07-16	15	54	5288	0.01021180030257186	12
199528	1995-07-16	16	8	4962	0.0016122531237404273	3
199528	1995-07-16	17	22	5772	0.0038115038115038116	6
199528	1995-07-16	18	20	5286	0.0037835792659856224	9
199528	1995-07-16	19	36	6028	0.005972130059721301	10
199528	1995-07-16	20	48	5466	0.008781558726673985	10
199528	1995-07-16	21	30	5610	0.0053475935828877	12
199528	1995-07-16	22	36	6000	0.006	12
199528	1995-07-16	23	58	4960	0.011693548387096775	16
199529	1995-07-17	0	22	4106	0.00535801266439357	9
199529	1995-07-17	1	20	3354	0.005963029218843173	6
199529	1995-07-17	2	8	2132	0.00375234521575985	2
199529	1995-07-17	3	16	2222	0.0072007200720072	5
199529	1995-07-17	4	4	2492	0.0016051364365971107	2
199529	1995-07-17	5	12	1940	0.006185567010309278	5
199529	1995-07-17	6	2	1916	0.0010438413361169101	1
199529	1995-07-17	7	12	3702	0.0032414910858995136	3
199529	1995-07-17	8	28	5360	0.0052238805970149255	9
199529	1995-07-17	9	22	7924	0.0027763755678950025	8
199529	1995-07-17	10	74	9022	0.00820217246730215	17
199529	1995-07-17	11	40	9554	0.004186728072011723	15
199529	1995-07-17	12	94	9650	0.009740932642487047	21
199529	1995-07-17	13	68	9996	0.006802721088435374	19
199529	1995-07-17	14	48	12848	0.0037359900373599006	18
199529	1995-07-17	15	48	10602	0.004527447651386531	14
199529	1995-07-17	16	40	10856	0.0036845983787767134	12
199529	1995-07-17	17	50	7962	0.006279829188646069	15
199529	1995-07-17	18	38	6770	0.005612998522895126	12
199529	1995-07-17	19	26	5486	0.004739336492890996	10
199529	1995-07-17	20	16	5106	0.003133568350959655	6
199529	1995-07-17	21	42	6340	0.006624605678233439	10
199529	1995-07-17	22	54	5792	0.009323204419889503	17
199529	1995-07-17	23	30	4822	0.006221484861053505	11
199529	1995-07-18	0	50	4582	0.010912265386294195	13
199529	1995-07-18	1	10	3580	0.002793296089385475	3
199529	1995-07-18	2	12	3340	0.003592814371257485	2
199529	1995-07-18	3	14	1584	0.008838383838383838	5
199529	1995-07-18	4	0	632	0	0
199529	1995-07-18	5	0	818	0	0
199529	1995-07-18	6	0	742	0	0
199529	1995-07-18	7	10	1888	0.005296610169491525	2
199529	1995-07-18	8	18	4558	0.003949100482667837	6
199529	1995-07-18	9	56	6806	0.008228034087569792	11
199529	1995-07-18	10	56	6470	0.00865533230293663	11
199529	1995-07-18	11	40	7374	0.005424464334147003	8
199529	1995-07-18	12	58	9446	0.006140165149269532	15
199529	1995-07-18	13	40	10206	0.003919263178522437	16
199529	1995-07-18	14	120	9362	0.01281777397991882	20
199529	1995-07-18	15	212	10852	0.019535569480280134	21
199529	1995-07-18	16	96	10948	0.00876872488125685	19
199529	1995-07-18	17	20	5436	0.003679175864606328	8
199529	1995-07-18	18	14	5070	0.0027613412228796844	5
199529	1995-07-18	19	44	6504	0.006765067650676507	10
199529	1995-07-18	20	22	4704	0.00467687074829932	10
199529	1995-07-18	21	8	4866	0.0016440608302507192	3
199529	1995-07-18	22	30	3940	0.007614213197969543	9
199529	1995-07-18	23	32	4820	0.006639004149377593	9
199529	1995-07-19	0	18	3632	0.004955947136563877	5
199529	1995-07-19	1	8	3262	0.002452483139178418	3
199529	1995-07-19	2	8	2940	0.0027210884353741495	3
199529	1995-07-19	3	6	2726	0.0022010271460014674	3
199529	1995-07-19	4	18	2970	0.006060606060606061	5
199529	1995-07-19	5	0	2186	0	0
199529	1995-07-19	6	4	2900	0.001379310344827586	1
199529	1995-07-19	7	62	4518	0.013722886232846392	8
199529	1995-07-19	8	48	6090	0.007881773399014778	8
199529	1995-07-19	9	28	7376	0.003796095444685466	5
199529	1995-07-19	10	90	8988	0.010013351134846462	8
199529	1995-07-19	11	136	9786	0.01389740445534437	14
199529	1995-07-19	12	154	10326	0.014913809800503584	11
199529	1995-07-19	13	142	9278	0.015305022634188403	15
199529	1995-07-19	14	140	9876	0.014175779667881734	15
199529	1995-07-19	15	124	10594	0.0117047385312441	16
199529	1995-07-19	16	50	9010	0.005549389567147614	14
199529	1995-07-19	17	72	8456	0.008514664143803218	15
199529	1995-07-19	18	32	6122	0.005227049983665469	7
199529	1995-07-19	19	20	5610	0.0035650623885918	9
199529	1995-07-19	20	22	5776	0.003808864265927978	8
199529	1995-07-19	21	36	4966	0.00724929520741039	13
199529	1995-07-19	22	48	3760	0.01276595744680851	11
199529	1995-07-19	23	14	4324	0.0032377428307123032	7
199529	1995-07-20	0	24	3940	0.006091370558375634	7
199529	1995-07-20	1	12	3300	0.0036363636363636364	3
199529	1995-07-20	2	38	3346	0.011356843992827256	8
199529	1995-07-20	3	18	2198	0.00818926296633303	4
199529	1995-07-20	4	4	1836	0.002178649237472767	2
199529	1995-07-20	5	14	1978	0.007077856420626896	6
199529	1995-07-20	6	4	1912	0.0020920502092050207	2
199529	1995-07-20	7	24	4228	0.005676442762535478	5
199529	1995-07-20	8	18	6214	0.002896684905053106	5
199529	1995-07-20	9	42	7014	0.005988023952095809	11
199529	1995-07-20	10	34	8456	0.00402081362346263	12
199529	1995-07-20	11	46	8830	0.005209513023782559	11
199529	1995-07-20	12	96	10354	0.009271779022599961	20
199529	1995-07-20	13	32	8622	0.003711435861749014	6
199529	1995-07-20	14	42	9122	0.00460425345319009	13
199529	1995-07-20	15	72	9730	0.0073997944501541625	20
199529	1995-07-20	16	96	9238	0.010391859709893916	13
199529	1995-07-20	17	94	7820	0.012020460358056265	14
199529	1995-07-20	18	32	4176	0.007662835249042145	6
199529	1995-07-20	19	30	3732	0.008038585209003215	10
199529	1995-07-20	20	14	4076	0.0034347399411187437	7
199529	1995-07-20	21	12	4206	0.0028530670470756064	6
199529	1995-07-20	22	32	4576	0.006993006993006993	9
199529	1995-07-20	23	32	4280	0.007476635514018692	7
199529	1995-07-21	0	46	3298	0.013947847180109158	10
199529	1995-07-21	1	8	2412	0.003316749585406302	3
199529	1995-07-21	2	26	2838	0.009161381254404511	9
199529	1995-07-21	3	34	2102	0.016175071360608945	4
199529	1995-07-21	4	10	1778	0.00562429696287964	2
199529	1995-07-21	5	10	2280	0.0043859649122807015	3
199529	1995-07-21	6	10	2348	0.004258943781942078	5
199529	1995-07-21	7	18	4978	0.0036159100040176776	3
199529	1995-07-21	8	18	7334	0.0024543223343332426	7
199529	1995-07-21	9	48	8168	0.005876591576885406	12
199529	1995-07-21	10	28	7990	0.003504380475594493	12
199529	1995-07-21	11	52	8584	0.0060577819198508855	13
199529	1995-07-21	12	30	8546	0.0035104142288790077	12
199529	1995-07-21	13	30	11496	0.0026096033402922755	10
199529	1995-07-21	14	80	9426	0.008487163165711862	16
199529	1995-07-21	15	22	8212	0.002679006332196785	10
199529	1995-07-21	16	34	8040	0.004228855721393035	13
199529	1995-07-21	17	48	6874	0.0069828338667442535	11
199529	1995-07-21	18	28	3560	0.007865168539325843	9
199529	1995-07-21	19	14	3472	0.004032258064516129	5
199529	1995-07-21	20	14	3322	0.004214328717639976	3
199529	1995-07-21	21	12	4712	0.0025466893039049238	5
199529	1995-07-21	22	24	3574	0.006715165081141578	6
199529	1995-07-21	23	20	3906	0.005120327700972862	7
199529	1995-07-22	0	30	3182	0.009428032683846637	7
199529	1995-07-22	1	14	3528	0.003968253968253968	4
199529	1995-07-22	2	8	2246	0.003561887800534283	1
199529	1995-07-22	3	10	1968	0.00508130081300813	4
199529	1995-07-22	4	6	1886	0.003181336161187699	2
199529	1995-07-22	5	16	1516	0.010554089709762533	1
199529	1995-07-22	6	4	1348	0.002967359050445104	2
199529	1995-07-22	7	10	1792	0.005580357142857143	3
199529	1995-07-22	8	6	2936	0.0020435967302452314	2
199529	1995-07-22	9	14	2240	0.00625	6
199529	1995-07-22	10	12	2716	0.004418262150220913	5
199529	1995-07-22	11	28	3002	0.009327115256495669	7
199529	1995-07-22	12	12	3912	0.003067484662576687	5
199529	1995-07-22	13	8	3674	0.002177463255307567	3
199529	1995-07-22	14	16	4118	0.003885381253035454	6
199529	1995-07-22	15	18	4414	0.0040779338468509285	5
199529	1995-07-22	16	48	4606	0.010421189752496743	10
199529	1995-07-22	17	36	3492	0.010309278350515464	8
199529	1995-07-22	18	18	3290	0.00547112462006079	5
199529	1995-07-22	19	6	2084	0.0028790786948176585	2
199529	1995-07-22	20	10	2804	0.003566333808844508	4
199529	1995-07-22	21	8	2562	0.00312256049960968	3
199529	1995-07-22	22	10	2960	0.0033783783783783786	4
199529	1995-07-22	23	20	4236	0.004721435316336166	7
199529	1995-07-23	0	22	3626	0.006067291781577496	8
199529	1995-07-23	1	14	3158	0.004433185560481318	6
199529	1995-07-23	2	12	2648	0.004531722054380665	3
199529	1995-07-23	3	54	1830	0.029508196721311476	6
199529	1995-07-23	4	24	1800	0.013333333333333334	2
199529	1995-07-23	5	6	1636	0.003667481662591687	2
199529	1995-07-23	6	2	1342	0.0014903129657228018	1
199529	1995-07-23	7	8	944	0.00847457627118644	2
199529	1995-07-23	8	14	2682	0.005219985085756898	7
199529	1995-07-23	9	8	2602	0.0030745580322828594	3
199529	1995-07-23	10	28	2598	0.01077752117013087	4
199529	1995-07-23	11	22	3210	0.006853582554517134	10
199529	1995-07-23	12	10	3136	0.0031887755102040817	5
199529	1995-07-23	13	12	3640	0.0032967032967032967	4
199529	1995-07-23	14	14	3928	0.003564154786150713	4
199529	1995-07-23	15	18	4292	0.004193849021435228	7
199529	1995-07-23	16	10	4338	0.002305209774089442	5
199529	1995-07-23	17	8	4342	0.0018424689083371719	3
199529	1995-07-23	18	24	3672	0.006535947712418301	5
199529	1995-07-23	19	18	3844	0.004682622268470343	5
199529	1995-07-23	20	20	4846	0.004127115146512587	5
199529	1995-07-23	21	60	5184	0.011574074074074073	6
199529	1995-07-23	22	32	4812	0.006650041562759767	11
199529	1995-07-23	23	26	4280	0.006074766355140187	12
199530	1995-07-24	0	54	3654	0.014778325123152709	7
199530	1995-07-24	1	2	2438	0.0008203445447087777	1
199530	1995-07-24	2	10	2422	0.004128819157720892	4
199530	1995-07-24	3	58	1892	0.0306553911205074	2
199530	1995-07-24	4	30	1604	0.018703241895261846	6
199530	1995-07-24	5	14	2100	0.006666666666666667	3
199530	1995-07-24	6	12	2348	0.005110732538330494	3
199530	1995-07-24	7	10	3468	0.0028835063437139563	5
199530	1995-07-24	8	30	5232	0.005733944954128441	10
199530	1995-07-24	9	30	7174	0.004181767493727348	9
199530	1995-07-24	10	26	6664	0.0039015606242496998	11
199530	1995-07-24	11	44	8032	0.005478087649402391	17
199530	1995-07-24	12	34	10120	0.0033596837944664033	13
199530	1995-07-24	13	18	9848	0.0018277822908204712	9
199530	1995-07-24	14	40	9800	0.004081632653061225	12
199530	1995-07-24	15	44	10494	0.0041928721174004195	15
199530	1995-07-24	16	18	9792	0.001838235294117647	5
199530	1995-07-24	17	34	7390	0.004600811907983762	10
199530	1995-07-24	18	26	4652	0.005588993981083405	4
199530	1995-07-24	19	26	4478	0.005806163465832961	8
199530	1995-07-24	20	16	3132	0.005108556832694764	6
199530	1995-07-24	21	34	4288	0.00792910447761194	9
199530	1995-07-24	22	14	3916	0.003575076608784474	5
199530	1995-07-24	23	44	3566	0.012338754907459339	7
199530	1995-07-25	0	10	2838	0.0035236081747709656	5
199530	1995-07-25	1	6	2720	0.0022058823529411764	3
199530	1995-07-25	2	10	2158	0.004633920296570899	4
199530	1995-07-25	3	10	2250	0.0044444444444444444	3
199530	1995-07-25	4	6	2120	0.002830188679245283	3
199530	1995-07-25	5	4	1866	0.0021436227224008574	2
199530	1995-07-25	6	8	1652	0.004842615012106538	4
199530	1995-07-25	7	12	3116	0.0038510911424903724	4
199530	1995-07-25	8	18	4958	0.003630496167809601	6
199530	1995-07-25	9	16	6674	0.00239736290080911	6
199530	1995-07-25	10	36	7446	0.004834810636583401	11
199530	1995-07-25	11	134	8584	0.015610438024231128	16
199530	1995-07-25	12	68	10216	0.006656225528582615	19
199530	1995-07-25	13	42	10256	0.004095163806552262	13
199530	1995-07-25	14	108	8234	0.013116346854505708	21
199530	1995-07-25	15	150	9006	0.016655562958027982	15
199530	1995-07-25	16	60	9514	0.006306495690561278	18
199530	1995-07-25	17	58	6830	0.00849194729136164	16
199530	1995-07-25	18	20	4404	0.004541326067211626	4
199530	1995-07-25	19	20	4140	0.004830917874396135	6
199530	1995-07-25	20	34	4560	0.007456140350877193	9
199530	1995-07-25	21	38	4120	0.009223300970873786	8
199530	1995-07-25	22	42	4406	0.009532455742169769	6
199530	1995-07-25	23	24	3328	0.007211538461538462	9
199530	1995-07-26	0	10	2390	0.0041841004184100415	5
199530	1995-07-26	1	20	2718	0.007358351729212656	6
199530	1995-07-26	2	16	2600	0.006153846153846154	4
199530	1995-07-26	3	2	2126	0.0009407337723424271	1
199530	1995-07-26	4	30	2090	0.014354066985645933	3
199530	1995-07-26	5	6	1412	0.00424929178470255	1
199530	1995-07-26	6	10	2046	0.004887585532746823	4
199530	1995-07-26	7	10	3252	0.003075030750307503	3
199530	1995-07-26	8	38	6120	0.006209150326797385	11
199530	1995-07-26	9	12	4550	0.0026373626373626374	5
199530	1995-07-26	10	16	4288	0.0037313432835820895	6
199530	1995-07-26	11	62	6928	0.00894919168591224	10
199530	1995-07-26	12	36	8680	0.004147465437788019	13
199530	1995-07-26	13	32	9324	0.003432003432003432	8
199530	1995-07-26	14	56	9020	0.006208425720620843	9
199530	1995-07-26	15	28	8514	0.003288700963119568	10
199530	1995-07-26	16	42	7002	0.005998286203941731	10
199530	1995-07-26	17	58	6420	0.009034267912772585	14
199530	1995-07-26	18	82	6090	0.013464696223316914	9
199530	1995-07-26	19	40	4558	0.008775778850372971	7
199530	1995-07-26	20	20	4180	0.004784688995215311	8
199530	1995-07-26	21	14	4430	0.003160270880361174	5
199530	1995-07-26	22	20	4488	0.004456327985739751	9
199530	1995-07-26	23	10	4460	0.002242152466367713	4
199530	1995-07-27	0	38	4334	0.008767881864328565	13
199530	1995-07-27	1	12	3084	0.0038910505836575876	5
199530	1995-07-27	2	28	2330	0.01201716738197425	4
199530	1995-07-27	3	10	2412	0.0041459369817578775	5
199530	1995-07-27	4	22	2400	0.009166666666666667	8
199530	1995-07-27	5	12	2160	0.005555555555555556	4
199530	1995-07-27	6	6	2582	0.0023237800154918666	3
199530	1995-07-27	7	30	3686	0.008138903960933261	6
199530	1995-07-27	8	12	5248	0.0022865853658536584	4
199530	1995-07-27	9	70	5976	0.011713520749665328	13
199530	1995-07-27	10	12	6716	0.001786777843954735	6
199530	1995-07-27	11	70	8202	0.00853450377956596	11
199530	1995-07-27	12	26	8466	0.003071107961256792	9
